product_id,granule_id,collection,track,direction,frame,frame_id,Polarization,stac_Frame,OBSID,Platform,Node,DEMCorrection,InputResolutionAlong,Dumping_Date,datetime,InputResolutionAcross,GenerationTime,ID,Scene_Identifier_Scheme,ProductCode,Sat_Spec,Dumping_Orbit,SceneCenterLon,Mode,IncidenceAngle,RCID,Coverage,Look_dir,ImgLatLon,SceneCenterLat,SoftwareVersion,Producer,DEMSource,CycleNumber,SessionNumber,Imaging_Orbit,Instrument,ProdLatLon,Sat_Spec_Scheme,AcquistionMode,Online,updated,Scene_Identifier,stac_Track,Imaging_Date
NISAR_S2_PR_GUNW_024_107_D_130_025_3700_SH_20260703T154306_20260703T154341_20260715T154305_20260715T154340_P00500_M_F_I_001,NISAR_S2_PR_GUNW_024_107_D_130_025_3700_SH_20260703T154306_20260703T154341_20260715T154305_20260715T154340_P00500_M_F_I_001,NISAR_SSAR_GUNW,107,D,130,107_D_130,HH,130,2026196153920,NISAR,Descending,True,5.563902998,16-JUL-2026,2026-07-15T15:43:05Z,5.970240515,2026-07-17T22:04:24,NISAR_S2_PR_GUNW_024_107_D_130_025_3700_SH_20260703T154306_20260703T154341_20260715T154305_20260715T154340_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5055,7.912569842,W,41.59658051,247,F,Left,"[[""4.653138804"", ""-81.84254313""], [""19.28526418"", ""-82.72213315""], [""13.01121801"", ""-84.65728565""], [""-4.876417028"", ""-83.52573582""], [""4.653138804"", ""-81.84254313""]]",-83.26679775,1.4.00,ISRO,Copernicus GLO-30,24,2026196153856,5050,SSAR,"[[""-5.444627228"", ""-81.63355332""], [""17.33588404"", ""-81.27626057""], [""27.34372266"", ""-84.33469448""], [""-8.972626615"", ""-84.90459087""], [""-5.444627228"", ""-81.63355332""]]",SAT_SEN_MODE,J,Y,2026-07-17 22:22:03,2026196153920_107_130,107,15-JUL-2026
NISAR_S2_PR_GUNW_023_094_D_127_025_3700_SH_20260620T180257_20260620T180336_20260714T180255_20260714T180335_P00500_M_F_I_001,NISAR_S2_PR_GUNW_023_094_D_127_025_3700_SH_20260620T180257_20260620T180336_20260714T180255_20260714T180335_P00500_M_F_I_001,NISAR_SSAR_GUNW,94,D,127,094_D_127,HH,127,2026195180100,NISAR,Descending,True,5.482633259,15-JUL-2026,2026-07-14T18:02:55Z,5.99323602,2026-07-19T21:28:08,NISAR_S2_PR_GUNW_023_094_D_127_025_3700_SH_20260620T180257_20260620T180336_20260714T180255_20260714T180335_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5042,-14.43359212,W,41.37081146,247,F,Left,"[[""-17.71251233"", ""-76.38861121""], [""-8.130005978"", ""-76.98336942""], [""-10.33757985"", ""-79.25119583""], [""-21.64925186"", ""-78.56195386""], [""-17.71251233"", ""-76.38861121""]]",-77.84430377,1.4.00,ISRO,Copernicus GLO-30,23,2026195180048,5037,SSAR,"[[""-18.59083176"", ""-76.20035074""], [""-7.10012215"", ""-76.8139948""], [""-8.885083962"", ""-79.43160687""], [""-22.88713195"", ""-78.67076374""], [""-18.59083176"", ""-76.20035074""]]",SAT_SEN_MODE,J,Y,2026-07-19 21:37:03,2026195180100_94_127,94,14-JUL-2026
NISAR_S2_PR_GUNW_023_094_D_126_025_3700_SH_20260620T180221_20260620T180300_20260714T180220_20260714T180259_P00500_M_F_I_001,NISAR_S2_PR_GUNW_023_094_D_126_025_3700_SH_20260620T180221_20260620T180300_20260714T180220_20260714T180259_P00500_M_F_I_001,NISAR_SSAR_GUNW,94,D,126,094_D_126,HH,126,2026195180100,NISAR,Descending,True,5.484245237,15-JUL-2026,2026-07-14T18:02:20Z,5.986621398,2026-07-19T20:59:08,NISAR_S2_PR_GUNW_023_094_D_126_025_3700_SH_20260620T180221_20260620T180300_20260714T180220_20260714T180259_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5042,-11.96270281,W,41.39215469,247,F,Left,"[[""-15.0751449"", ""-74.39421623""], [""-6.624609093"", ""-74.9326967""], [""-8.281484812"", ""-77.1660735""], [""-17.98077528"", ""-76.56533435""], [""-15.0751449"", ""-74.39421623""]]",-75.80525842,1.4.00,ISRO,Copernicus GLO-30,23,2026195180048,5037,SSAR,"[[""-15.93226295"", ""-74.21205513""], [""-5.772114159"", ""-74.73505825""], [""-6.973195664"", ""-77.33196212""], [""-19.05526176"", ""-76.70203549""], [""-15.93226295"", ""-74.21205513""]]",SAT_SEN_MODE,J,Y,2026-07-19 21:09:10,2026195180100_94_126,94,14-JUL-2026
NISAR_S2_PR_GUNW_023_094_D_125_025_3700_SH_20260620T180145_20260620T180224_20260714T180144_20260714T180223_P00500_M_F_I_001,NISAR_S2_PR_GUNW_023_094_D_125_025_3700_SH_20260620T180145_20260620T180224_20260714T180144_20260714T180223_P00500_M_F_I_001,NISAR_SSAR_GUNW,94,D,125,094_D_125,HH,125,2026195180100,NISAR,Descending,True,5.485072933,15-JUL-2026,2026-07-14T18:01:44Z,5.991774529,2026-07-19T22:08:07,NISAR_S2_PR_GUNW_023_094_D_125_025_3700_SH_20260620T180145_20260620T180224_20260714T180144_20260714T180223_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5042,-10.07850268,W,41.41147995,247,F,Left,"[[""-12.92742607"", ""-72.33865691""], [""-5.414404854"", ""-72.83360561""], [""-6.746949283"", ""-75.11608812""], [""-15.29351143"", ""-74.5727016""], [""-12.92742607"", ""-72.33865691""]]",-73.74954568,1.4.00,ISRO,Copernicus GLO-30,23,2026195180048,5037,SSAR,"[[""-13.7545052"", ""-72.16295467""], [""-4.686253922"", ""-72.60960196""], [""-5.549779423"", ""-75.27787983""], [""-16.18000433"", ""-74.74850505""], [""-13.7545052"", ""-72.16295467""]]",SAT_SEN_MODE,J,Y,2026-07-19 22:18:03,2026195180100_94_125,94,14-JUL-2026
NISAR_S2_PR_GUNW_024_079_D_129_025_3700_SH_20260701T170551_20260701T170623_20260713T170550_20260713T170623_P00500_P_F_I_001,NISAR_S2_PR_GUNW_024_079_D_129_025_3700_SH_20260701T170551_20260701T170623_20260713T170550_20260713T170623_P00500_P_F_I_001,NISAR_SSAR_GUNW,79,D,129,079_D_129,HH,129,2026194170232,NISAR,Descending,True,5.479952456,13-JUL-2026,2026-07-13T17:05:50Z,5.992064411,2026-07-29T16:39:15,NISAR_S2_PR_GUNW_024_079_D_129_025_3700_SH_20260701T170551_20260701T170623_20260713T170550_20260713T170623_P00500_P_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5026,-7.295241987,W,41.36476135,247,F,Left,"[[""-11.3622815"", ""-80.24814324""], [""1.981045392"", ""-81.05366359""], [""-1.673336455"", ""-82.91114565""], [""-17.61892652"", ""-81.93544116""], [""-11.3622815"", ""-80.24814324""]]",-81.60764538,1.4.00,ISRO,Copernicus GLO-30,24,2026194170228,5022,SSAR,"[[""-15.06287395"", ""-79.97801708""], [""2.932670838"", ""-80.30812704""], [""4.08561678"", ""-83.03255826""], [""-20.56800426"", ""-82.5782824""], [""-15.06287395"", ""-79.97801708""]]",SAT_SEN_MODE,J,Y,2026-07-29 17:01:22,2026194170232_79_129,79,13-JUL-2026
NISAR_S2_PR_GUNW_024_079_D_127_025_3700_SH_20260701T170440_20260701T170519_20260713T170440_20260713T170519_P00500_P_F_I_001,NISAR_S2_PR_GUNW_024_079_D_127_025_3700_SH_20260701T170440_20260701T170519_20260713T170440_20260713T170519_P00500_P_F_I_001,NISAR_SSAR_GUNW,79,D,127,079_D_127,HH,127,2026194170232,NISAR,Descending,True,5.483431365,13-JUL-2026,2026-07-13T17:04:40Z,5.993849849,2026-07-29T16:54:13,NISAR_S2_PR_GUNW_024_079_D_127_025_3700_SH_20260701T170440_20260701T170519_20260713T170440_20260713T170519_P00500_P_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5026,0.1043173183,W,41.36364746,247,F,Left,"[[""-3.142642296"", ""-76.38895253""], [""6.436837376"", ""-76.98343233""], [""4.23233791"", ""-79.25136061""], [""-7.111591429"", ""-78.55956105""], [""-3.142642296"", ""-76.38895253""]]",-77.84301305,1.4.00,ISRO,Copernicus GLO-30,24,2026194170228,5022,SSAR,"[[""-6.561012779"", ""-76.20343238""], [""6.88734633"", ""-76.1942505""], [""8.910132847"", ""-79.29119075""], [""-8.49051138"", ""-79.30311902""], [""-6.561012779"", ""-76.20343238""]]",SAT_SEN_MODE,J,Y,2026-07-29 17:21:38,2026194170232_79_127,79,13-JUL-2026
NISAR_S2_PR_GUNW_024_079_D_126_025_3700_SH_20260701T170405_20260701T170443_20260713T170404_20260713T170443_P00500_P_F_I_001,NISAR_S2_PR_GUNW_024_079_D_126_025_3700_SH_20260701T170405_20260701T170443_20260713T170404_20260713T170443_P00500_P_F_I_001,NISAR_SSAR_GUNW,79,D,126,079_D_126,HH,126,2026194170232,NISAR,Descending,True,5.485187068,13-JUL-2026,2026-07-13T17:04:04Z,5.993475658,2026-07-29T16:47:34,NISAR_S2_PR_GUNW_024_079_D_126_025_3700_SH_20260701T170405_20260701T170443_20260713T170404_20260713T170443_P00500_P_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5026,2.536516538,W,41.38923645,247,F,Left,"[[""-0.5036912706"", ""-74.39465334""], [""7.894710159"", ""-74.93067777""], [""6.235451543"", ""-77.16403698""], [""-3.475672201"", ""-76.56016661""], [""-0.5036912706"", ""-74.39465334""]]",-75.80142522,1.4.00,ISRO,Copernicus GLO-30,24,2026194170228,5022,SSAR,"[[""-3.547940538"", ""-74.24781316""], [""8.200659486"", ""-74.11719411""], [""10.1993295"", ""-77.17805923""], [""-4.426202927"", ""-77.34163342""], [""-3.547940538"", ""-74.24781316""]]",SAT_SEN_MODE,J,Y,2026-07-29 17:26:06,2026194170232_79_126,79,13-JUL-2026
NISAR_S2_PR_GUNW_023_065_D_128_025_3700_SH_20260618T174654_20260618T174732_20260712T174653_20260712T174730_P00500_M_F_I_001,NISAR_S2_PR_GUNW_023_065_D_128_025_3700_SH_20260618T174654_20260618T174732_20260712T174653_20260712T174730_P00500_M_F_I_001,NISAR_SSAR_GUNW,65,D,128,065_D_128,HH,128,2026193174412,NISAR,Descending,True,5.481153588,13-JUL-2026,2026-07-12T17:46:53Z,5.986986023,2026-07-19T15:09:01,NISAR_S2_PR_GUNW_023_065_D_128_025_3700_SH_20260618T174654_20260618T174732_20260712T174653_20260712T174730_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5012,-13.47296757,W,41.42858124,247,F,Left,"[[""-17.02881208"", ""-78.3981808""], [""-5.851686499"", ""-79.07514747""], [""-8.755467239"", ""-81.23152193""], [""-22.2103075"", ""-80.41971353""], [""-17.02881208"", ""-78.3981808""]]",-79.83917269,1.4.00,ISRO,Copernicus GLO-30,23,2026193174408,5008,SSAR,"[[""-18.76835376"", ""-78.15671701""], [""-4.679855575"", ""-78.74520362""], [""-6.150003032"", ""-81.41759421""], [""-24.09833875"", ""-80.6554184""], [""-18.76835376"", ""-78.15671701""]]",SAT_SEN_MODE,J,Y,2026-07-19 15:20:04,2026193174412_65_128,65,12-JUL-2026
NISAR_S2_PR_GUNW_023_065_D_127_025_3700_SH_20260618T174618_20260618T174657_20260712T174617_20260712T174656_P00500_M_F_I_001,NISAR_S2_PR_GUNW_023_065_D_127_025_3700_SH_20260618T174618_20260618T174657_20260712T174617_20260712T174656_P00500_M_F_I_001,NISAR_SSAR_GUNW,65,D,127,065_D_127,HH,127,2026193174412,NISAR,Descending,True,5.482764633,13-JUL-2026,2026-07-12T17:46:17Z,5.988339242,2026-07-19T14:46:36,NISAR_S2_PR_GUNW_023_065_D_127_025_3700_SH_20260618T174618_20260618T174657_20260712T174617_20260712T174656_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5012,-10.24307783,W,41.40074921,247,F,Left,"[[""-13.52089662"", ""-76.39129671""], [""-3.906899103"", ""-76.98605205""], [""-6.094598915"", ""-79.25454294""], [""-17.48582762"", ""-78.5622664""], [""-13.52089662"", ""-76.39129671""]]",-77.84630138,1.4.00,ISRO,Copernicus GLO-30,23,2026193174408,5008,SSAR,"[[""-15.14967235"", ""-76.16961722""], [""-2.969697924"", ""-76.62822827""], [""-3.761684693"", ""-79.42333881""], [""-18.93931894"", ""-78.8454951""], [""-15.14967235"", ""-76.16961722""]]",SAT_SEN_MODE,J,Y,2026-07-19 14:57:04,2026193174412_65_127,65,12-JUL-2026
NISAR_S2_PR_GUNW_023_065_D_126_025_3700_SH_20260618T174543_20260618T174621_20260712T174541_20260712T174620_P00500_M_F_I_001,NISAR_S2_PR_GUNW_023_065_D_126_025_3700_SH_20260618T174543_20260618T174621_20260712T174541_20260712T174620_P00500_M_F_I_001,NISAR_SSAR_GUNW,65,D,126,065_D_126,HH,126,2026193174412,NISAR,Descending,True,5.484657551,13-JUL-2026,2026-07-12T17:45:41Z,5.987324586,2026-07-19T14:23:06,NISAR_S2_PR_GUNW_023_065_D_126_025_3700_SH_20260618T174543_20260618T174621_20260712T174541_20260712T174620_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5012,-7.816007694,W,41.40470505,247,F,Left,"[[""-10.92955056"", ""-74.39268852""], [""-2.452840002"", ""-74.93298817""], [""-4.105643052"", ""-77.16650119""], [""-13.85391849"", ""-76.56223661""], [""-10.92955056"", ""-74.39268852""]]",-75.8035867,1.4.00,ISRO,Copernicus GLO-30,23,2026193174408,5008,SSAR,"[[""-12.39156327"", ""-74.19364674""], [""-1.661698198"", ""-74.55113373""], [""-2.02943383"", ""-77.32535908""], [""-15.0224365"", ""-76.88871937""], [""-12.39156327"", ""-74.19364674""]]",SAT_SEN_MODE,J,Y,2026-07-19 14:33:41,2026193174412_65_126,65,12-JUL-2026
NISAR_S2_PR_GUNW_023_065_D_125_025_3700_SH_20260618T174507_20260618T174546_20260712T174505_20260712T174545_P00500_M_F_I_001,NISAR_S2_PR_GUNW_023_065_D_125_025_3700_SH_20260618T174507_20260618T174546_20260712T174505_20260712T174545_P00500_M_F_I_001,NISAR_SSAR_GUNW,65,D,125,065_D_125,HH,125,2026193174412,NISAR,Descending,True,5.485814487,13-JUL-2026,2026-07-12T17:45:05Z,5.98704466,2026-07-19T14:37:37,NISAR_S2_PR_GUNW_023_065_D_125_025_3700_SH_20260618T174507_20260618T174546_20260712T174505_20260712T174545_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5012,-5.928049795,W,41.41333771,247,F,Left,"[[""-8.746502972"", ""-72.33960997""], [""-1.269780261"", ""-72.83214656""], [""-2.583491584"", ""-75.11546543""], [""-11.1298988"", ""-74.57214066""], [""-8.746502972"", ""-72.33960997""]]",-73.74838301,1.4.00,ISRO,Copernicus GLO-30,23,2026193174408,5008,SSAR,"[[""-10.16325916"", ""-72.15129566""], [""-0.6003828997"", ""-72.42617639""], [""-0.7174409565"", ""-75.26023106""], [""-12.09125714"", ""-74.93063368""], [""-10.16325916"", ""-72.15129566""]]",SAT_SEN_MODE,J,Y,2026-07-19 14:53:10,2026193174412_65_125,65,12-JUL-2026
NISAR_S2_PR_GUNW_024_051_D_125_025_3700_SH_20260629T182643_20260629T182722_20260711T182642_20260711T182722_P00500_M_F_I_001,NISAR_S2_PR_GUNW_024_051_D_125_025_3700_SH_20260629T182643_20260629T182722_20260711T182642_20260711T182722_P00500_M_F_I_001,NISAR_SSAR_GUNW,51,D,125,051_D_125,HH,125,2026192182628,NISAR,Descending,True,5.483738232,11-JUL-2026,2026-07-11T18:26:42Z,5.991729489,2026-07-12T23:40:38,NISAR_S2_PR_GUNW_024_051_D_125_025_3700_SH_20260629T182643_20260629T182722_20260711T182642_20260711T182722_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,4998,-16.29953643,W,41.39121246,247,F,Left,"[[""-19.15095002"", ""-72.34038385""], [""-11.5791353"", ""-72.83721452""], [""-12.88047212"", ""-75.1208398""], [""-21.54764228"", ""-74.57183302""], [""-19.15095002"", ""-72.34038385""]]",-73.7638199,1.4.00,ISRO,Copernicus GLO-30,24,2026192182600,4994,SSAR,"[[""-19.47729961"", ""-72.05688578""], [""-10.50264018"", ""-72.78461133""], [""-12.45854066"", ""-75.42402433""], [""-22.8550062"", ""-74.56443933""], [""-19.47729961"", ""-72.05688578""]]",SAT_SEN_MODE,J,Y,2026-07-12 23:52:18,2026192182628_51_125,51,11-JUL-2026
NISAR_S2_PR_GUNW_024_036_D_128_025_3700_SH_20260628T173015_20260628T173052_20260710T173014_20260710T173052_P00500_M_F_I_001,NISAR_S2_PR_GUNW_024_036_D_128_025_3700_SH_20260628T173015_20260628T173052_20260710T173014_20260710T173052_P00500_M_F_I_001,NISAR_SSAR_GUNW,36,D,128,036_D_128,HH,128,2026191172724,NISAR,Descending,True,5.56618031,11-JUL-2026,2026-07-10T17:30:14Z,5.956722622,2026-07-19T03:43:12,NISAR_S2_PR_GUNW_024_036_D_128_025_3700_SH_20260628T173015_20260628T173052_20260710T173014_20260710T173052_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,4983,-9.034930001,W,41.70647812,247,F,Left,"[[""-12.39879356"", ""-78.43724271""], [""-1.68282803"", ""-79.07567326""], [""-4.586172811"", ""-81.23204806""], [""-17.49450937"", ""-80.46685377""], [""-12.39879356"", ""-78.43724271""]]",-79.85618674,1.4.00,ISRO,Copernicus GLO-30,24,2026191172720,4979,SSAR,"[[""-15.40625024"", ""-78.14254077""], [""-0.6619668417"", ""-78.56510283""], [""-0.8807266214"", ""-81.39329632""], [""-20.1350094"", ""-80.8363491""], [""-15.40625024"", ""-78.14254077""]]",SAT_SEN_MODE,J,Y,2026-07-19 03:53:03,2026191172724_36_128,36,10-JUL-2026
NISAR_S2_PR_GUNW_024_036_D_127_025_3700_SH_20260628T172939_20260628T173018_20260710T172938_20260710T173017_P00500_M_F_I_001,NISAR_S2_PR_GUNW_024_036_D_127_025_3700_SH_20260628T172939_20260628T173018_20260710T172938_20260710T173017_P00500_M_F_I_001,NISAR_SSAR_GUNW,36,D,127,036_D_127,HH,127,2026191172724,NISAR,Descending,True,5.569295434,11-JUL-2026,2026-07-10T17:29:38Z,5.957302064,2026-07-19T03:46:44,NISAR_S2_PR_GUNW_024_036_D_127_025_3700_SH_20260628T172939_20260628T173018_20260710T172938_20260710T173017_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,4983,-5.836480089,W,41.76139832,247,F,Left,"[[""-8.910585783"", ""-76.42883745""], [""0.2497783858"", ""-76.98612507""], [""-1.939846608"", ""-79.25454119""], [""-12.81040743"", ""-78.60532158""], [""-8.910585783"", ""-76.42883745""]]",-77.86186991,1.4.00,ISRO,Copernicus GLO-30,24,2026191172720,4979,SSAR,"[[""-11.71703849"", ""-76.16414623""], [""1.031993469"", ""-76.44767136""], [""1.320603378"", ""-79.39061893""], [""-14.86473994"", ""-79.02828843""], [""-11.71703849"", ""-76.16414623""]]",SAT_SEN_MODE,J,Y,2026-07-19 03:58:03,2026191172724_36_127,36,10-JUL-2026
NISAR_S2_PR_GUNW_024_036_D_126_025_3700_SH_20260628T172903_20260628T172942_20260710T172903_20260710T172941_P00500_M_F_I_001,NISAR_S2_PR_GUNW_024_036_D_126_025_3700_SH_20260628T172903_20260628T172942_20260710T172903_20260710T172941_P00500_M_F_I_001,NISAR_SSAR_GUNW,36,D,126,036_D_126,HH,126,2026191172724,NISAR,Descending,True,5.570758604,11-JUL-2026,2026-07-10T17:29:03Z,5.955469165,2026-07-19T03:16:16,NISAR_S2_PR_GUNW_024_036_D_126_025_3700_SH_20260628T172903_20260628T172942_20260710T172903_20260710T172941_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,4983,-3.43390259,W,41.78033829,247,F,Left,"[[""-6.298014893"", ""-74.43244567""], [""1.709458316"", ""-74.93326247""], [""0.05983223546"", ""-77.16689455""], [""-9.23203588"", ""-76.60080887""], [""-6.298014893"", ""-74.43244567""]]",-75.81907301,1.4.00,ISRO,Copernicus GLO-30,24,2026191172720,4979,SSAR,"[[""-8.849682482"", ""-74.20246021""], [""2.343709053"", ""-74.37536809""], [""2.88616893"", ""-77.28449954""], [""-10.85680681"", ""-77.07091596""], [""-8.849682482"", ""-74.20246021""]]",SAT_SEN_MODE,J,Y,2026-07-19 03:26:04,2026191172724_36_126,36,10-JUL-2026
NISAR_S2_PR_GUNW_024_036_D_125_025_3700_SH_20260628T172827_20260628T172906_20260710T172827_20260710T172906_P00500_M_F_I_001,NISAR_S2_PR_GUNW_024_036_D_125_025_3700_SH_20260628T172827_20260628T172906_20260710T172827_20260710T172906_P00500_M_F_I_001,NISAR_SSAR_GUNW,36,D,125,036_D_125,HH,125,2026191172724,NISAR,Descending,True,5.572889668,11-JUL-2026,2026-07-10T17:28:27Z,5.953882976,2026-07-19T03:54:09,NISAR_S2_PR_GUNW_024_036_D_125_025_3700_SH_20260628T172827_20260628T172906_20260710T172827_20260710T172906_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,4983,-1.5489779,W,41.75259399,247,F,Left,"[[""-4.244808268"", ""-72.36913162""], [""2.908967922"", ""-72.83326483""], [""1.569957706"", ""-75.11545414""], [""-6.532440779"", ""-74.60910454""], [""-4.244808268"", ""-72.36913162""]]",-73.76082895,1.4.00,ISRO,Copernicus GLO-30,24,2026191172720,4979,SSAR,"[[""-6.582751604"", ""-72.16236288""], [""3.418801495"", ""-72.24704867""], [""4.116558937"", ""-75.21711749""], [""-7.914840576"", ""-75.11455721""], [""-6.582751604"", ""-72.16236288""]]",SAT_SEN_MODE,J,Y,2026-07-19 04:18:03,2026191172724_36_125,36,10-JUL-2026
NISAR_S2_PR_GUNW_026_007_D_125_028_3700_SH_20260720T171147_20260720T171226_20260813T171146_20260813T171209_P00500_M_F_I_001,NISAR_S2_PR_GUNW_026_007_D_125_028_3700_SH_20260720T171147_20260720T171226_20260813T171146_20260813T171209_P00500_M_F_I_001,NISAR_SSAR_GUNW,7,D,125,007_D_125,HH,125,2026225171052,NISAR,Descending,True,5.485821497,13-AUG-2026,2026-08-13T17:11:46Z,5.989810118,2026-08-16T02:35:08,NISAR_S2_PR_GUNW_026_007_D_125_028_3700_SH_20260720T171147_20260720T171226_20260813T171146_20260813T171209_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5473,2.394812277,W,41.41143036,247,F,Left,"[[""-0.438804982"", ""-72.33974784""], [""7.024484496"", ""-72.83225273""], [""5.671265405"", ""-75.11394747""], [""-2.762358879"", ""-74.57737407""], [""-0.438804982"", ""-72.33974784""]]",-73.74670802,1.4.00,ISRO,Copernicus GLO-30,26,2026225171048,5469,SSAR,"[[""-2.986085523"", ""-72.20256635""], [""7.357087367"", ""-72.08111308""], [""8.910493748"", ""-75.14925943""], [""-3.624405326"", ""-75.29749956""], [""-2.986085523"", ""-72.20256635""]]",SAT_SEN_MODE,J,Y,2026-08-16 02:46:06,2026225171052_7_125,7,13-AUG-2026
NISAR_S2_PR_GUNW_026_007_D_124_028_3700_SH_20260720T171112_20260720T171150_20260813T171111_20260813T171149_P00500_M_F_I_001,NISAR_S2_PR_GUNW_026_007_D_124_028_3700_SH_20260720T171112_20260720T171150_20260813T171111_20260813T171149_P00500_M_F_I_001,NISAR_SSAR_GUNW,7,D,124,007_D_124,HH,124,2026225171052,NISAR,Descending,True,5.486174662,13-AUG-2026,2026-08-13T17:11:11Z,5.995298855,2026-08-16T03:16:00,NISAR_S2_PR_GUNW_026_007_D_124_028_3700_SH_20260720T171112_20260720T171150_20260813T171111_20260813T171149_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5473,3.903558975,W,41.35240173,247,F,Left,"[[""1.301887461"", ""-70.32018424""], [""7.966673473"", ""-70.77695318""], [""6.922409774"", ""-73.01610303""], [""-0.5680755911"", ""-72.52409732""], [""1.301887461"", ""-70.32018424""]]",-71.68721615,1.4.00,ISRO,Copernicus GLO-30,26,2026225171048,5469,SSAR,"[[""-1.025743218"", ""-70.20226633""], [""8.263038959"", ""-70.00173891""], [""9.776368587"", ""-73.02707198""], [""-1.216957834"", ""-73.26645345""], [""-1.025743218"", ""-70.20226633""]]",SAT_SEN_MODE,J,Y,2026-08-16 03:25:22,2026225171052_7_124,7,13-AUG-2026
NISAR_S2_PR_GUNW_025_094_D_124_026_3700_SH_20260714T180109_20260714T180147_20260726T180108_20260726T180147_P00500_M_F_I_001,NISAR_S2_PR_GUNW_025_094_D_124_026_3700_SH_20260714T180109_20260714T180147_20260726T180108_20260726T180147_P00500_M_F_I_001,NISAR_SSAR_GUNW,94,D,124,094_D_124,HH,124,2026207180100,NISAR,Descending,True,5.486016664,27-JUL-2026,2026-07-26T18:01:08Z,6.002586215,2026-07-28T03:03:42,NISAR_S2_PR_GUNW_025_094_D_124_026_3700_SH_20260714T180109_20260714T180147_20260726T180108_20260726T180147_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5215,-8.570960583,W,41.30708313,247,F,Left,"[[""-11.16847902"", ""-70.32058737""], [""-4.477915062"", ""-70.77803676""], [""-5.529993147"", ""-73.01674468""], [""-13.0913277"", ""-72.51994829""], [""-11.16847902"", ""-70.32058737""]]",-71.6873987,1.4.00,ISRO,Copernicus GLO-30,25,2026207180048,5210,SSAR,"[[""-12.01936098"", ""-70.14535683""], [""-3.789655917"", ""-70.53077276""], [""-4.395268914"", ""-73.16942587""], [""-13.8775298"", ""-72.72088115""], [""-12.01936098"", ""-70.14535683""]]",SAT_SEN_MODE,J,Y,2026-07-28 03:13:08,2026207180100_94_124,94,26-JUL-2026
NISAR_S2_PR_GUNW_025_065_D_124_026_3700_SH_20260712T174430_20260712T174508_20260724T174429_20260724T174508_P00500_M_F_I_001,NISAR_S2_PR_GUNW_025_065_D_124_026_3700_SH_20260712T174430_20260712T174508_20260724T174429_20260724T174508_P00500_M_F_I_001,NISAR_SSAR_GUNW,65,D,124,065_D_124,HH,124,2026205174412,NISAR,Descending,True,5.570699739,25-JUL-2026,2026-07-24T17:44:29Z,5.995818381,2026-07-26T08:37:04,NISAR_S2_PR_GUNW_025_065_D_124_026_3700_SH_20260712T174430_20260712T174508_20260724T174429_20260724T174508_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5185,-4.399752352,W,41.33892059,247,F,Left,"[[""-7.029002761"", ""-70.31823632""], [""-0.3070968955"", ""-70.7781237""], [""-1.370322769"", ""-73.01628589""], [""-8.914708434"", ""-72.52082585""], [""-7.029002761"", ""-70.31823632""]]",-71.68694299,1.4.00,ISRO,Copernicus GLO-30,25,2026205174408,5181,SSAR,"[[""-8.363130512"", ""-70.1463484""], [""0.2871465076"", ""-70.35325149""], [""0.3357136162"", ""-73.15305464""], [""-9.752424942"", ""-72.90979739""], [""-8.363130512"", ""-70.1463484""]]",SAT_SEN_MODE,J,Y,2026-07-26 08:52:04,2026205174412_65_124,65,24-JUL-2026
